InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Generation,Arch
ecs.sgn8ga-wy-32g-m12.4xlarge,RTX 5880,1,16,32,RTX 5880 12GB,0.585672,0.1895568,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m4.4xlarge,RTX 5880,1,16,32,RTX 5880 4GB,0.356592,0.118542,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m8.4xlarge,RTX 5880,1,16,32,RTX 5880 8GB,0.442152,0.1450656,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-512g-x1.64xlarge,RTX 5880,1,256,512,RTX 5880 48GB,6.066687,1.88867145,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m12.8xlarge,RTX 5880,1,32,64,RTX 5880 12GB,0.787152,0.2520156,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m16.8xlarge,RTX 5880,1,32,64,RTX 5880 16GB,0.816132,0.2609994,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m24.8xlarge,RTX 5880,1,32,64,RTX 5880 24GB,1.161132,0.3679494,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m8.8xlarge,RTX 5880,1,32,64,RTX 5880 8GB,0.585672,0.1895568,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1-ne.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.9088022,0.59972716,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.7363022,0.54625216,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-8g-m2.xlarge,RTX 5880,1,4,8,RTX 5880 2GB,0.126132,0.0470994,cn-beijing,cn-beijing-l,ecs.sgn8ga-wy,X86
ecs.sgn8ia-m16.8xlarge,v8-16G,1,32,128,v8-16G 16GB,1.176312,0.1630056,cn-beijing,cn-beijing-l,ecs.sgn8ia,X86
ecs.sgn8ia-m2.xlarge,v8-2G,1,4,16,v8-2G 2GB,0.16301526,0.03127703,cn-beijing,cn-beijing-l,ecs.sgn8ia,X86
ecs.sgn8ia-m24.12xlarge,v8-24G,1,48,192,v8-24G 24GB,1.72673218,0.23456023,cn-beijing,cn-beijing-l,ecs.sgn8ia,X86
ecs.sgn8ia-m4.2xlarge,v8-4G,1,8,32,v8-4G 4GB,0.31443853,0.05096205,cn-beijing,cn-beijing-l,ecs.sgn8ia,X86
ecs.sgn8ia-m48.24xlarge,v8-48G,1,96,384,v8-48G 48GB,3.37862226,0.44930596,cn-beijing,cn-beijing-l,ecs.sgn8ia,X86
ecs.sgn8ia-m8.4xlarge,v8-8G,1,16,64,v8-8G 8GB,0.61728504,0.0903321,cn-beijing,cn-beijing-l,ecs.sgn8ia,X86
ecs.gn7i-2x.8xlarge,A10,2,32,128,A10 24GB,2.7973566,0.87517903,cn-chengdu,cn-chengdu-a,ecs.gn7i,X86
ecs.gn7i-c16g1.4xlarge,A10,1,16,60,A10 24GB,1.4044812,0.44338765,cn-chengdu,cn-chengdu-a,ecs.gn7i,X86
ecs.gn7i-c32g1.16xlarge,A10,2,64,376,A10 24GB,3.6846828,1.15025015,cn-chengdu,cn-chengdu-a,ecs.gn7i,X86
ecs.gn7i-c32g1.32xlarge,A10,4,128,752,A10 24GB,7.3577598,2.28890416,cn-chengdu,cn-chengdu-a,ecs.gn7i,X86
ecs.gn7i-c32g1.8xlarge,A10,1,32,188,A10 24GB,1.8481374,0.58092107,cn-chengdu,cn-chengdu-a,ecs.gn7i,X86
ecs.gn7i-c48g1.12xlarge,A10,1,48,310,A10 24GB,2.487864,0.77923632,cn-chengdu,cn-chengdu-a,ecs.gn7i,X86
ecs.gn7i-c56g1.14xlarge,A10,1,56,346,A10 24GB,2.983146,0.93277374,cn-chengdu,cn-chengdu-a,ecs.gn7i,X86
ecs.gn7i-c8g1.2xlarge,A10,1,8,30,A10 24GB,1.3270908,0.41939663,cn-chengdu,cn-chengdu-a,ecs.gn7i,X86
ecs.sgn7i-vws-m2.xlarge,A10*1/12,1,4,15.5,A10*1/12 2GB,0.26935055,0.04510061,cn-chengdu,cn-chengdu-a,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m2s.xlarge,A10*1/12,1,4,8,A10*1/12 2GB,0.269376,0.04510392,cn-chengdu,cn-chengdu-a,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4.2xlarge,A10*1/6,1,8,31,A10*1/6 4GB,0.44203023,0.10628841,cn-chengdu,cn-chengdu-a,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m4s.2xlarge,A10*1/6,1,8,16,A10*1/6 4GB,0.442014,0.10628484,cn-chengdu,cn-chengdu-a,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8.4xlarge,A10*1/3,1,16,62,A10*1/3 8GB,0.78738964,0.25208926,cn-chengdu,cn-chengdu-a,ecs.sgn7i-vws,X86
ecs.sgn7i-vws-m8s.4xlarge,A10*1/3,1,16,32,A10*1/3 8GB,0.787428,0.25210116,cn-chengdu,cn-chengdu-a,ecs.sgn7i-vws,X86
ecs.vgn7i-vws-m12.3xlarge,A10*1/2,1,14,93,A10*1/2 12GB,1.12808238,0.15673575,cn-chengdu,cn-chengdu-a,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m24.7xlarge,A10*1,1,30,186,A10*1 24GB,2.15984801,0.48420833,cn-chengdu,cn-chengdu-a,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m4.xlarge,A10*1/6,1,4,30,A10*1/6 4GB,0.4402386,0.06731606,cn-chengdu,cn-chengdu-a,ecs.vgn7i-vws,X86
ecs.vgn7i-vws-m8.2xlarge,A10*1/3,1,10,62,A10*1/3 8GB,0.78416051,0.1120259,cn-chengdu,cn-chengdu-a,ecs.vgn7i-vws,X86
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.049852,0.6434526,cn-chengdu,cn-chengdu-b,ecs.gn6i,X86
ecs.gn6i-c24g1.12xlarge,T4,2,48,186,T4 16GB,4.281312,1.3352052,cn-chengdu,cn-chengdu-b,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.146452,0.6733986,cn-chengdu,cn-chengdu-b,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,1.852098,0.58214886,cn-chengdu,cn-chengdu-b,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.455072,0.4590708,cn-chengdu,cn-chengdu-b,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.750392,0.55062,cn-chengdu,cn-chengdu-b,ecs.gn6i,X86
ecs.sgn6i-vws-m2.xlarge,T4/8,1,4,10,T4/8 2GB,0.21887529,0.03853883,cn-chengdu,cn-chengdu-b,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m4.2xlarge,T4/4,1,8,16,T4/4 4GB,0.37448981,0.05876872,cn-chengdu,cn-chengdu-b,ecs.sgn6i-vws,X86
ecs.sgn6i-vws-m8.4xlarge,T4/2,1,16,32,T4/2 8GB,0.68013829,0.09850301,cn-chengdu,cn-chengdu-b,ecs.sgn6i-vws,X86
ecs.sgn8ga-wy-128g-m24.16xlarge,RTX 5880,1,64,128,RTX 5880 24GB,1.448172,0.4569318,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-128g-x1.16xlarge,RTX 5880,1,64,128,RTX 5880 48GB,2.310672,0.7243068,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-12g-m2.3large,RTX 5880,1,6,12,RTX 5880 2GB,0.1550568,0.05606609,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m1.2xlarge,RTX 5880,1,8,16,RTX 5880 1GB,0.126132,0.0470994,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m2.2xlarge,RTX 5880,1,8,16,RTX 5880 2GB,0.184092,0.065067,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m4.2xlarge,RTX 5880,1,8,16,RTX 5880 4GB,0.240672,0.0826068,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.16xlarge,RTX 5880,1,64,256,RTX 5880 48GB,2.886132,0.9026994,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.32xlarge,RTX 5880,1,128,256,RTX 5880 48GB,3.869727,1.20761385,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2-ne.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.7550522,1.48206466,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.324092,1.348467,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m12.4xlarge,RTX 5880,1,16,32,RTX 5880 12GB,0.585672,0.1895568,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m4.4xlarge,RTX 5880,1,16,32,RTX 5880 4GB,0.356592,0.118542,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m8.4xlarge,RTX 5880,1,16,32,RTX 5880 8GB,0.442152,0.1450656,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-512g-x1.64xlarge,RTX 5880,1,256,512,RTX 5880 48GB,6.066687,1.88867145,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m12.8xlarge,RTX 5880,1,32,64,RTX 5880 12GB,0.787152,0.2520156,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m16.8xlarge,RTX 5880,1,32,64,RTX 5880 16GB,0.816132,0.2609994,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m24.8xlarge,RTX 5880,1,32,64,RTX 5880 24GB,1.161132,0.3679494,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m8.8xlarge,RTX 5880,1,32,64,RTX 5880 8GB,0.585672,0.1895568,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1-ne.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.9088022,0.59972716,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.7363022,0.54625216,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-8g-m2.xlarge,RTX 5880,1,4,8,RTX 5880 2GB,0.126132,0.0470994,cn-chengdu,cn-chengdu-b,ecs.sgn8ga-wy,X86
ecs.av8m.16xlarge,VG1000,1,64,256,VG1000 64GB,0.840972,0.2769936,cn-guangzhou,cn-guangzhou-a,ecs.av8m,ARM
ecs.gn6i-c16g1.4xlarge,T4,1,16,62,T4 16GB,2.276172,0.7136118,cn-guangzhou,cn-guangzhou-a,ecs.gn6i,X86
ecs.gn6i-c24g1.12xlarge,T4,2,48,186,T4 16GB,4.756032,1.4823684,cn-guangzhou,cn-guangzhou-a,ecs.gn6i,X86
ecs.gn6i-c24g1.24xlarge,T4,4,96,372,T4 16GB,9.499092,2.952717,cn-guangzhou,cn-guangzhou-a,ecs.gn6i,X86
ecs.gn6i-c24g1.6xlarge,T4,1,24,93,T4 16GB,2.383812,0.7469802,cn-guangzhou,cn-guangzhou-a,ecs.gn6i,X86
ecs.gn6i-c40g1.10xlarge,T4,1,40,155,T4 16GB,2.056614,0.64554882,cn-guangzhou,cn-guangzhou-a,ecs.gn6i,X86
ecs.gn6i-c4g1.xlarge,T4,1,4,15,T4 16GB,1.616532,0.5091234,cn-guangzhou,cn-guangzhou-a,ecs.gn6i,X86
ecs.gn6i-c8g1.2xlarge,T4,1,8,31,T4 16GB,1.943592,0.610512,cn-guangzhou,cn-guangzhou-a,ecs.gn6i,X86
ecs.gn7i-2x.8xlarge,A10,2,32,128,A10 24GB,2.7973566,0.87517903,cn-guangzhou,cn-guangzhou-a,ecs.gn7i,X86
ecs.gn7i-c16g1.4xlarge,A10,1,16,60,A10 24GB,1.4044812,0.31802762,cn-guangzhou,cn-guangzhou-a,ecs.gn7i,X86
ecs.gn7i-c32g1.16xlarge,A10,2,64,376,A10 24GB,3.6846828,0.81967198,cn-guangzhou,cn-guangzhou-a,ecs.gn7i,X86
ecs.gn7i-c32g1.32xlarge,A10,4,128,752,A10 24GB,7.3577598,2.28890416,cn-guangzhou,cn-guangzhou-a,ecs.gn7i,X86
ecs.gn7i-c32g1.8xlarge,A10,1,32,188,A10 24GB,1.8481374,0.41563199,cn-guangzhou,cn-guangzhou-a,ecs.gn7i,X86
ecs.gn7i-c48g1.12xlarge,A10,1,48,310,A10 24GB,2.487864,0.55637184,cn-guangzhou,cn-guangzhou-a,ecs.gn7i,X86
ecs.gn7i-c56g1.14xlarge,A10,1,56,346,A10 24GB,2.983146,0.66533388,cn-guangzhou,cn-guangzhou-a,ecs.gn7i,X86
ecs.gn7i-c8g1.2xlarge,A10,1,8,30,A10 24GB,1.3270908,0.30100174,cn-guangzhou,cn-guangzhou-a,ecs.gn7i,X86
ecs.vgn6i-m16-vws.5xlarge,T4,1,20,92,T4 16GB,1.55331337,0.21201578,cn-guangzhou,cn-guangzhou-a,ecs.vgn6i-vws,X86
ecs.vgn6i-m4-vws.xlarge,T4/4,1,4,23,T4/4 4GB,0.46336525,0.07032252,cn-guangzhou,cn-guangzhou-a,ecs.vgn6i-vws,X86
ecs.vgn6i-m8-vws.2xlarge,T4/2,1,10,46,T4/2 8GB,0.82710184,0.11760828,cn-guangzhou,cn-guangzhou-a,ecs.vgn6i-vws,X86
ecs.av8m.16xlarge,VG1000,1,64,256,VG1000 64GB,0.840972,0.3184626,cn-guangzhou,cn-guangzhou-b,ecs.av8m,ARM
ecs.gn7i-2x.8xlarge,A10,2,32,128,A10 24GB,2.7973566,0.87517903,cn-guangzhou,cn-guangzhou-b,ecs.gn7i,X86
ecs.gn7i-c16g1.4xlarge,A10,1,16,60,A10 24GB,1.4044812,0.1926676,cn-guangzhou,cn-guangzhou-b,ecs.gn7i,X86
ecs.gn7i-c32g1.16xlarge,A10,2,64,376,A10 24GB,3.6846828,0.4890938,cn-guangzhou,cn-guangzhou-b,ecs.gn7i,X86
ecs.gn7i-c32g1.32xlarge,A10,4,128,752,A10 24GB,7.3577598,1.62774892,cn-guangzhou,cn-guangzhou-b,ecs.gn7i,X86
ecs.gn7i-c32g1.8xlarge,A10,1,32,188,A10 24GB,1.8481374,0.2503429,cn-guangzhou,cn-guangzhou-b,ecs.gn7i,X86
ecs.gn7i-c48g1.12xlarge,A10,1,48,310,A10 24GB,2.487864,0.33350736,cn-guangzhou,cn-guangzhou-b,ecs.gn7i,X86
ecs.gn7i-c56g1.14xlarge,A10,1,56,346,A10 24GB,2.983146,0.39789402,cn-guangzhou,cn-guangzhou-b,ecs.gn7i,X86
ecs.gn7i-c8g1.2xlarge,A10,1,8,30,A10 24GB,1.3270908,0.18260684,cn-guangzhou,cn-guangzhou-b,ecs.gn7i,X86
ecs.sgn8ga-wy-128g-m24.16xlarge,RTX 5880,1,64,128,RTX 5880 24GB,1.448172,0.4569318,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-128g-x1.16xlarge,RTX 5880,1,64,128,RTX 5880 48GB,2.310672,0.7243068,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-12g-m2.3large,RTX 5880,1,6,12,RTX 5880 2GB,0.1550568,0.05606609,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m1.2xlarge,RTX 5880,1,8,16,RTX 5880 1GB,0.126132,0.0470994,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m2.2xlarge,RTX 5880,1,8,16,RTX 5880 2GB,0.184092,0.065067,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m4.2xlarge,RTX 5880,1,8,16,RTX 5880 4GB,0.240672,0.0826068,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.16xlarge,RTX 5880,1,64,256,RTX 5880 48GB,2.886132,0.9026994,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.32xlarge,RTX 5880,1,128,256,RTX 5880 48GB,3.869727,1.20761385,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2-ne.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.7550522,1.48206466,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.324092,1.348467,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m12.4xlarge,RTX 5880,1,16,32,RTX 5880 12GB,0.585672,0.1895568,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m4.4xlarge,RTX 5880,1,16,32,RTX 5880 4GB,0.356592,0.118542,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m8.4xlarge,RTX 5880,1,16,32,RTX 5880 8GB,0.442152,0.1450656,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-512g-x1.64xlarge,RTX 5880,1,256,512,RTX 5880 48GB,6.066687,1.88867145,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m12.8xlarge,RTX 5880,1,32,64,RTX 5880 12GB,0.787152,0.2520156,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m16.8xlarge,RTX 5880,1,32,64,RTX 5880 16GB,0.816132,0.2609994,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m24.8xlarge,RTX 5880,1,32,64,RTX 5880 24GB,1.161132,0.3679494,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m8.8xlarge,RTX 5880,1,32,64,RTX 5880 8GB,0.585672,0.1895568,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1-ne.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.9088022,0.59972716,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.7363022,0.54625216,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-8g-m2.xlarge,RTX 5880,1,4,8,RTX 5880 2GB,0.126132,0.0470994,cn-guangzhou,cn-guangzhou-b,ecs.sgn8ga-wy,X86
ecs.gn6e-c12g1.3xlarge,V100,1,12,92,V100 32GB,2.735574,0.85602642,cn-hangzhou,cn-hangzhou-b,ecs.gn6e,X86
ecs.gn8is-2x.8xlarge,L20,2,32,256,L20 48GB,4.38801774,0.79934862,cn-hangzhou,cn-hangzhou-b,ecs.gn8is,X86
ecs.gn8is.2xlarge,L20,1,8,64,L20 48GB,2.00087642,0.36966319,cn-hangzhou,cn-hangzhou-b,ecs.gn8is,X86
ecs.gn8is.4xlarge,L20,1,16,128,L20 48GB,2.19980487,0.40547032,cn-hangzhou,cn-hangzhou-b,ecs.gn8is,X86
ecs.gn8te.16xlarge,G49E,4,64,512,G49E 48GB,9.930342,1.796967,cn-hangzhou,cn-hangzhou-b,ecs.gn8te,X86
ecs.gn8te.4xlarge,G49E,1,16,128,G49E 48GB,2.4912864,0.33395227,cn-hangzhou,cn-hangzhou-b,ecs.gn8te,X86
ecs.gn8te.8xlarge,G49E,2,32,256,G49E 48GB,4.970967,0.65631075,cn-hangzhou,cn-hangzhou-b,ecs.gn8te,X86
ecs.gn8v.4xlarge,H,1,16,96,H 96GB,5.0327496,0.91540037,cn-hangzhou,cn-hangzhou-b,ecs.gn8v,X86
ecs.gn8v.6xlarge,H,1,24,128,H 96GB,5.3230878,0.96766124,cn-hangzhou,cn-hangzhou-b,ecs.gn8v,X86
ecs.gn9g-2x.16xlarge,L20N 48G,2,64,512,L20N 48G 48GB,13.7813976,1.80166673,cn-hangzhou,cn-hangzhou-b,ecs.gn9g,X86
ecs.gn9g-4x.32xlarge,L20N 48G,4,128,1024,L20N 48G 48GB,27.551217,3.59174311,cn-hangzhou,cn-hangzhou-b,ecs.gn9g,X86
ecs.gn9g-8x.64xlarge,L20N 48G,8,256,2304,L20N 48G 48GB,53.486592,11.776092,cn-hangzhou,cn-hangzhou-b,ecs.gn9g,X86
ecs.gn9g.4xlarge,L20N 48G,1,16,128,L20N 48G 48GB,6.695967,0.88056075,cn-hangzhou,cn-hangzhou-b,ecs.gn9g,X86
ecs.gn9g.8xlarge,L20N 48G,1,32,256,L20N 48G 48GB,6.8964948,0.90662936,cn-hangzhou,cn-hangzhou-b,ecs.gn9g,X86
ecs.sgn8ga-wy-128g-m24.16xlarge,RTX 5880,1,64,128,RTX 5880 24GB,1.448172,0.4569318,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-128g-x1.16xlarge,RTX 5880,1,64,128,RTX 5880 48GB,2.310672,0.7243068,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-12g-m2.3large,RTX 5880,1,6,12,RTX 5880 2GB,0.1550568,0.05606609,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m1.2xlarge,RTX 5880,1,8,16,RTX 5880 1GB,0.126132,0.0470994,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m2.2xlarge,RTX 5880,1,8,16,RTX 5880 2GB,0.184092,0.065067,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-16g-m4.2xlarge,RTX 5880,1,8,16,RTX 5880 4GB,0.240672,0.0826068,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.16xlarge,RTX 5880,1,64,256,RTX 5880 48GB,2.886132,0.9026994,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x1.32xlarge,RTX 5880,1,128,256,RTX 5880 48GB,3.869727,1.20761385,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2-ne.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.7550522,1.48206466,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-256g-x2.16xlarge,RTX 5880,2,64,256,RTX 5880 48GB,4.324092,1.348467,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m12.4xlarge,RTX 5880,1,16,32,RTX 5880 12GB,0.585672,0.1895568,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m4.4xlarge,RTX 5880,1,16,32,RTX 5880 4GB,0.356592,0.118542,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-32g-m8.4xlarge,RTX 5880,1,16,32,RTX 5880 8GB,0.442152,0.1450656,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-512g-x1.64xlarge,RTX 5880,1,256,512,RTX 5880 48GB,6.066687,1.88867145,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m12.8xlarge,RTX 5880,1,32,64,RTX 5880 12GB,0.787152,0.2520156,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m16.8xlarge,RTX 5880,1,32,64,RTX 5880 16GB,0.816132,0.2609994,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m24.8xlarge,RTX 5880,1,32,64,RTX 5880 24GB,1.161132,0.3679494,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-m8.8xlarge,RTX 5880,1,32,64,RTX 5880 8GB,0.585672,0.1895568,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1-ne.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.9088022,0.59972716,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-64g-x1.8xlarge,RTX 5880,1,32,64,RTX 5880 48GB,1.7363022,0.54625216,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ga-wy-8g-m2.xlarge,RTX 5880,1,4,8,RTX 5880 2GB,0.126132,0.0470994,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ga-wy,X86
ecs.sgn8ia-m16.8xlarge,v8-16G,1,32,128,v8-16G 16GB,1.176312,0.1630056,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ia,X86
ecs.sgn8ia-m2.xlarge,v8-2G,1,4,16,v8-2G 2GB,0.16301526,0.03127703,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ia,X86
ecs.sgn8ia-m4.2xlarge,v8-4G,1,8,32,v8-4G 4GB,0.31443853,0.05096205,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ia,X86
ecs.sgn8ia-m8.4xlarge,v8-8G,1,16,64,v8-8G 8GB,0.61728504,0.0903321,cn-hangzhou,cn-hangzhou-b,ecs.sgn8ia,X86
ecs.gn9gc-2x.16xlarge,L20N 72G,2,64,384,L20N 72G 72GB,11.4130002,1.49377507,cn-hangzhou,cn-hangzhou-f,ecs.gn9gc,X86
ecs.gn9gc-4x.32xlarge,L20N 72G,4,128,768,L20N 72G 72GB,22.8144084,2.97595827,cn-hangzhou,cn-hangzhou-f,ecs.gn9gc,X86
ecs.gn9gc-8x.64xlarge,L20N 72G,8,256,1536,L20N 72G 72GB,47.621592,6.200892,cn-hangzhou,cn-hangzhou-f,ecs.gn9gc,X86
